platform,video_id,video_url,komentar,komentar_bersih,sentimen_auto
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,redmi note 9 dapat cuy😂😂👍,redmi note dapat cuy,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Oppo a17k udh ad lama😁,oppo ak udh ad lama,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,gue tim yang punya akun tik tok hanya buat skrol² doang . . gak peduli fitur baru atau apalah,gue tim yang punya akun tik tok hanya buat skrol² doang gak peduli fitur baru atau apalah,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,di hp poco bisa,di hp poco bisa,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,punyaku belum ada padahal baru di update kemarin,punyaku belum ada padahal baru di update kemarin,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"Faceplay ga butuh waktu lama, bergerak lagi videonya",faceplay ga butuh waktu lama bergerak lagi videonya,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"diaku sdh ada aku pikir pitur apaan, mau coba pelan2 mksh ya penjelasannya. kereen 👍",diaku sdh ada aku pikir pitur apaan mau coba pelan mksh ya penjelasannya kereen,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,aku udah ada tapi jarang coba,aku udah ada tapi jarang coba,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,ini tuh sama kaya aplikasi reface yg emang khusus buat AI dan ga selama itu nunggunya😅,ini tuh sama kaya aplikasi reface yg emang khusus buat ai dan ga selama itu nunggunya,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"Saya ipun tapi gada, apa ada pembaruan aplikasi lagi ya ?? Soalnya lama gak update 🤣😂",saya ipun tapi gada apa ada pembaruan aplikasi lagi ya soalnya lama gak update,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,semoga bahagia dan sukses selalu 🤲👌👌👌🙏,semoga bahagia dan sukses selalu,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,ga semua hp bang,ga semua hp bang,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"hpku vivo y9 termasuk hp tua, sudah ada fitur ini",hpku vivo y termasuk hp tua sudah ada fitur ini,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,terimakasih infonya,terimakasih infonya,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"di gw gak bs, padahal hp canggih nih, napa yaa.. masa harus ganti i phone sihhh😫😫",di gw gak bs padahal hp canggih nih napa yaa masa harus ganti i phone sihhh,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,faedahnya apa?,faedahnya apa,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"Ani² muncul tiba², btw thanks infonya koh🥰",ani² muncul tiba² btw thanks infonya koh,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,aku Uda coba ko nunggu nya hampir tertidur 🤣,aku uda coba ko nunggu nya hampir tertidur,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,kok aku blm ada apa harus update dl ya,kok aku blm ada apa harus update dl ya,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,fungsinya a,fungsinya a,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Aku hanya 5 menit tidak sampai 30 menit,aku hanya menit tidak sampai menit,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,kayanya ngga aman deh.,kayanya ngga aman deh,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,kenapa ni ani-ani. lu bener2 ya bg,kenapa ni ani ani lu bener ya bg,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,mesin cuan gak tuh???,mesin cuan gak tuh,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,"gw udh bikin dri bberpa hari yg lalu..
hasil²nya WOW!!",gw udh bikin dri bberpa hari yg lalu hasil²nya wow,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Kok Gw ga ada fiturnya padahal iphone 15,kok gw ga ada fiturnya padahal iphone,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,ini tergantung hp nya apa dri aplikasi tiktok nya sih soal nya hp ku GK ada,ini tergantung hp nya apa dri aplikasi tiktok nya sih soal nya hp ku gk ada,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,skrang 5 menit aja sudah bisa jadi.,skrang menit aja sudah bisa jadi,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,China makin mudah dapat database muka yaa😅,china makin mudah dapat database muka yaa,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Itu sdah ad di tiktok di semua hp,itu sdah ad di tiktok di semua hp,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Tapi lemot banget njirrr,tapi lemot banget njirrr,negatif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,makin seneng tiktok pny data lengkap penggunany 😂,makin seneng tiktok pny data lengkap penggunany,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,tak kira fungsinya buat apa. soalnya takut nekan😁,tak kira fungsinya buat apa soalnya takut nekan,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,mana gk ada,mana gk ada,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,di hp ecek ecek yg kaya gua belum ada cukup nyimak aja,di hp ecek ecek yg kaya gua belum ada cukup nyimak aja,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Vivo y12 bisa,vivo y bisa,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,Oppo A78 ada 🥰,oppo a ada,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,cumn 5 menit gk sampek 30 menit 🤣,cumn menit gk sampek menit,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,uda coba hasilnya bagus 👌,uda coba hasilnya bagus,positif
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,gue cuma 5 menit bang 😄,gue cuma menit bang,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,ak uda coba lucu 😅,ak uda coba lucu,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,aku udh ada,aku udh ada,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,kaga Ade bang,kaga ade bang,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,hanya di Ipong. endroit masih blom,hanya di ipong endroit masih blom,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,hmm,hmm,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,gada diaku,gada diaku,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,di aku blm ada sih,di aku blm ada sih,netral
TikTok,7396236913314680069,https://www.tiktok.com/@koh.dennies/video/7396236913314680069,keren banget kak,keren banget kak,positif
